"label","Hemi","Region","PGS","Estimate","Std_Error","t_value","P_Value","Significant_P_Value","Phenotype","Timepoint"
"lh_parahippocampal","left","parahippocampal","SCZ",-0.0358444570397368,0.0287066837857519,-1.2486449952651,0.21204303627406,"not sig","GMV","T1"
"lh_parahippocampal","left","parahippocampal","SUD",0.00203003822303151,0.0283119684058011,0.0717024755726823,0.942850857211698,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","ADHD",0.013576566359682,0.0267403181231128,0.507718954470745,0.61174549868725,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","ASD",0.041746191773439,0.0271556135020727,1.53729510733582,0.124489599817907,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","BIP",0.0296891226073125,0.0267538272742028,1.10971496911547,0.267348350168376,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","MDD",-0.0163429869288861,0.026828506319491,-0.609164995406875,0.542532540007273,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","SCZ",0.0218815961443788,0.0277755107813625,0.787801755172816,0.430971160273421,"not sig","GMV","T1"
"lh_paracentral","left","paracentral","SUD",-0.0488757266293881,0.02734570571129,-1.78732731001377,0.0741416211630179,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","ADHD",-0.00153295301626654,0.0274704461601237,-0.0558037174689864,0.955507636382373,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","ASD",0.00845522887958291,0.0279209454005996,0.302827456530227,0.762074823327264,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","BIP",-0.0212452312926287,0.0274887459431288,-0.77287015335595,0.439754272980282,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","MDD",-0.0250254154423993,0.0275527578637427,-0.908272615255361,0.363919979259799,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","SCZ",0.0112917790292183,0.0285364386920641,0.39569685450478,0.692400326731781,"not sig","GMV","T1"
"lh_parsopercularis","left","pars opercularis","SUD",-0.0182448201112078,0.0281223648426776,-0.648765500813077,0.516616410657784,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","ADHD",-0.0134115391933696,0.0259551036943566,-0.516720693983806,0.605448138963179,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","ASD",0.00620243297007728,0.0263841148969302,0.235082093688082,0.814185873501112,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","BIP",-0.0393820883234818,0.0259565385686621,-1.51723189975063,0.129476445596516,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","MDD",0.00687438268121485,0.0260441352840595,0.263951273721972,0.791863632400293,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","SCZ",-0.0201939520105606,0.0269606857771049,-0.749014775718702,0.4539978324862,"not sig","GMV","T1"
"lh_parsorbitalis","left","pars orbitalis","SUD",0.000937593057354294,0.0265787697213377,0.0352760141716261,0.971865625719424,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","ADHD",0.0113190499792419,0.026636302264694,0.424948247949759,0.670952008466084,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","ASD",0.0357936465173234,0.027056123714386,1.32294067306809,0.186111848461463,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","BIP",0.00197180932401183,0.0266627495115855,0.0739537129565365,0.941059771434224,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","MDD",0.0171151088323986,0.0267228284081795,0.640467714381605,0.521993130761983,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","SCZ",0.0116911087094108,0.0276717524877924,0.422492529685945,0.672742654852505,"not sig","GMV","T1"
"lh_parstriangularis","left","pars triangularis","SUD",-0.0362787908547117,0.0272548615650672,-1.33109429919874,0.183415538499771,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","ADHD",-0.031971063242778,0.0271795837889577,-1.17628965517003,0.239716797424322,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","ASD",0.0275550876589664,0.0276309105935712,0.997255865515252,0.318845130633643,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","BIP",0.0131998813480502,0.0272178038353918,0.484972315469706,0.627786153164066,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","MDD",0.00150679831650164,0.0272865074764953,0.0552213696750897,0.955971468251346,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","SCZ",-0.000170266094738113,0.0282527059280822,-0.00602654114517486,0.995192565358164,"not sig","GMV","T1"
"lh_pericalcarine","left","pericalcarine","SUD",-0.0457603614941989,0.0278139358344809,-1.64523143241992,0.10018887393699,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","ADHD",-0.0354201108877644,0.0261449841605681,-1.354757404718,0.175754618840391,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","ASD",0.00711401075872514,0.0265946322615908,0.267497993157045,0.789132584702324,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","BIP",0.0275251863495042,0.0261770950256743,1.05149888948746,0.293245167377812,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","MDD",-0.0475817767613436,0.0262162682197929,-1.81497138961296,0.0697825273932732,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","SCZ",-0.00207962653406765,0.027182394466096,-0.0765063775621947,0.939029231500623,"not sig","GMV","T1"
"lh_postcentral","left","postcentral","SUD",-0.0516617996085608,0.02674872238401,-1.93137447340077,0.0536764197175957,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","ADHD",0.0348458310496032,0.0265281208647747,1.31354313512169,0.189255764662054,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","ASD",0.0626353602924747,0.0269221389291206,2.32653729547189,0.0201588311555865,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","BIP",-0.00211434204806805,0.0265718541954982,-0.0795707379888555,0.936592183852321,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","MDD",-0.0197463307911427,0.0266301604002937,-0.741502510473985,0.458536606649144,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","SCZ",0.0148812982330205,0.0275761084267518,0.539644608395289,0.589544133968205,"not sig","GMV","T1"
"lh_posteriorcingulate","left","posterior cingulate","SUD",-0.0214471015378013,0.0271751934761772,-0.789216148786671,0.430144496900813,"not sig","GMV","T1"
"lh_precentral","left","precentral","ADHD",-0.0183674197836722,0.025146032828149,-0.730430120297598,0.465272550300614,"not sig","GMV","T1"
"lh_precentral","left","precentral","ASD",0.0166819611544466,0.02556054075323,0.652645079597488,0.514112453573559,"not sig","GMV","T1"
"lh_precentral","left","precentral","BIP",0.00655511190247954,0.0251741042974653,0.260391067941176,0.794607639359592,"not sig","GMV","T1"
"lh_precentral","left","precentral","MDD",-0.00904241016394333,0.0252345137461148,-0.35833502697612,0.720156811304926,"not sig","GMV","T1"
"lh_precentral","left","precentral","SCZ",0.0192740748075665,0.0261234077048788,0.737808597764483,0.460777710625781,"not sig","GMV","T1"
"lh_precentral","left","precentral","SUD",-0.0120753151459193,0.0257507804945011,-0.468930064022639,0.639206394238873,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","ADHD",0.00374962840494517,0.0255480723695391,0.146767566284799,0.8833405986226,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","ASD",0.0340025857198933,0.0259493551782386,1.31034414868267,0.190334868345274,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","BIP",-0.00601541759957258,0.0255711717382053,-0.235242157111834,0.814061673507031,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","MDD",-0.0233407509388841,0.0256247730487425,-0.910866640437602,0.362551988759941,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","SCZ",-0.00714743008681447,0.0265406213785124,-0.269301535366505,0.787744811802814,"not sig","GMV","T1"
"lh_precuneus","left","precuneus","SUD",-0.00577803135975833,0.026158704890628,-0.220883693742363,0.82522127193965,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","ADHD",0.00777660630911456,0.0264703210046709,0.293785870890735,0.768973284434886,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","ASD",-0.0175089421057912,0.0269015795965615,-0.650851822397415,0.515269071280569,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","BIP",0.00551146440770146,0.0264951182654365,0.208018109316813,0.835250784935113,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","MDD",0.0204428027602623,0.0265531892431013,0.76988125882368,0.441524684915457,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","SCZ",0.0274571056877093,0.0274886637634414,0.998851960357052,0.318071539365688,"not sig","GMV","T1"
"lh_rostralanteriorcingulate","left","rostral anterior cingulate","SUD",-0.0217311119793418,0.0270969066121415,-0.801977594357746,0.422727667093378,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","ADHD",-0.0182477015958972,0.0243133813526411,-0.750520930479917,0.453090903521071,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","ASD",0.00218512448434363,0.0247188615789277,0.0883990744220355,0.929574522105901,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","BIP",-0.0203796097309594,0.0243342878043061,-0.837485357897061,0.402489679137825,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","MDD",-0.0238458686792066,0.0243906769130259,-0.977663258967269,0.32844162732129,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","SCZ",0.0313301721947013,0.0252480509676848,1.24089468271436,0.214891719409679,"not sig","GMV","T1"
"lh_rostralmiddlefrontal","left","rostral middle frontal","SUD",0.00579130520996661,0.0249001705810704,0.232580945223294,0.816127226256398,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","ADHD",-0.0229773023911496,0.0251040945359317,-0.915281065336252,0.360231412310804,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","ASD",0.0420722649678217,0.0254963678306998,1.65012778475697,0.099183383533736,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","BIP",0.0170111304297745,0.0251311990549814,0.67689290879269,0.498606797656485,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","MDD",-0.00722713128548386,0.0251961723854872,-0.286834491164484,0.774289493543289,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","SCZ",0.0195693204623272,0.0260829998788334,0.750271078987652,0.453241280355449,"not sig","GMV","T1"
"lh_superiorfrontal","left","superior frontal","SUD",0.00258242417382954,0.0257134408741681,0.100430906406768,0.920019323324193,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","ADHD",-0.00796403385884658,0.0265526402383304,-0.299933783886018,0.764280580133479,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","ASD",0.0293336597796962,0.0269765982141024,1.08737430668191,0.277093853179412,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","BIP",-0.0207378949738585,0.0265711750220066,-0.780465860342387,0.435273510086653,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","MDD",-0.00765035401755071,0.0266415751445493,-0.287158472276588,0.774041484644546,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","SCZ",0.000136374479303917,0.0275858668289771,0.00494363581718827,0.996056402402769,"not sig","GMV","T1"
"lh_superiorparietal","left","superior parietal","SUD",-0.0100736078934409,0.0271870515465072,-0.370529620551481,0.711054524605186,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","ADHD",-0.00960140124445082,0.024914717844318,-0.385370659400844,0.700032391609998,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","ASD",0.0182886133701646,0.0253202468672263,0.722292063978125,0.470258288331846,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","BIP",-0.0374619077356226,0.0249152778930429,-1.50357174005606,0.132959706205406,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","MDD",-0.0426727990031218,0.0249687270361927,-1.70904984227937,0.0877051107246721,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","SCZ",-0.0407575007060314,0.0258575989082561,-1.57622913289981,0.115241502156461,"not sig","GMV","T1"
"lh_superiortemporal","left","superior temporal","SUD",-0.00548731869983719,0.0255116144422041,-0.215091001483601,0.829733600483076,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","ADHD",0.00284070733536461,0.0251591875034819,0.112909343156311,0.910121666559069,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","ASD",-0.0114303682707336,0.0255707147391654,-0.447010120261764,0.654949924682194,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","BIP",-0.0196192162891099,0.0251759442341624,-0.779284228890517,0.435968825517143,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","MDD",-0.0308364393784134,0.0252275180360572,-1.22233345881824,0.221826062972887,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","SCZ",-0.0845828321112937,0.0260208968176153,-3.2505732874677,0.00118431217271457,"not sig","GMV","T1"
"lh_supramarginal","left","supramarginal","SUD",-0.0243301809172915,0.0257512073052954,-0.94481709648962,0.344946005966962,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","ADHD",-0.020794329062252,0.027299080317773,-0.761722696156686,0.446377995481777,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","ASD",0.00271270756275246,0.0277545327570401,0.0977392625017032,0.922155964761803,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","BIP",-0.0341883041409627,0.0273127251279062,-1.25173537173087,0.21091479859682,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","MDD",-0.00710465024883123,0.027396390857515,-0.259327963518318,0.79542751593391,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","SCZ",-0.00955373699697043,0.0283658879018374,-0.336803735177688,0.736324849296571,"not sig","GMV","T1"
"lh_frontalpole","left","frontal pole","SUD",-0.00544346788373717,0.0279583206351535,-0.194699386804113,0.845661864135953,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","ADHD",-0.00916249582964438,0.0271928123906576,-0.336945502289873,0.73621800267195,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","ASD",0.00529793703168008,0.0276406987329913,0.191671602909104,0.848032483264902,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","BIP",-0.00438466947753864,0.0272188010530686,-0.161089736061109,0.87205034558079,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","MDD",-0.0260912211998126,0.0272745275081309,-0.956614965815062,0.338957906158875,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","SCZ",-0.0155217421239158,0.0282476126349452,-0.549488635535656,0.582774311414828,"not sig","GMV","T1"
"lh_temporalpole","left","temporal pole","SUD",0.0232035058246478,0.0278362116750096,0.833572689256389,0.404690804327458,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","ADHD",-0.023926477108661,0.0272496812230256,-0.878046128790799,0.380097732368442,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","ASD",0.00299243021440704,0.0277065264274453,0.1080045245745,0.914010495326346,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","BIP",-0.0176488302570165,0.0272787880284758,-0.646979999206462,0.517770931542191,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","MDD",-0.0277618024768376,0.027337845600406,-1.0155080573147,0.310072231369816,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","SCZ",-0.0335715616861168,0.0283013150241194,-1.18621914414598,0.235774959614365,"not sig","GMV","T1"
"lh_transversetemporal","left","transverse temporal","SUD",0.0146573943726646,0.0279071685433888,0.525219688621435,0.599529316126463,"not sig","GMV","T1"
"lh_insula","left","insula","ADHD",-0.0178969155674145,0.0247732995753132,-0.722427608522886,0.470175006433081,"not sig","GMV","T1"
"lh_insula","left","insula","ASD",0.0145788497923542,0.0251825092185124,0.57892760669127,0.562748697115358,"not sig","GMV","T1"
"lh_insula","left","insula","BIP",-0.0104124816855583,0.0247996908076438,-0.419863367100889,0.674661833930157,"not sig","GMV","T1"
"lh_insula","left","insula","MDD",-0.0109406549899192,0.0248596575969617,-0.440096769122692,0.659947756583887,"not sig","GMV","T1"
"lh_insula","left","insula","SCZ",-0.00964138558881247,0.0257404730798627,-0.374561320566992,0.708054159193928,"not sig","GMV","T1"
"lh_insula","left","insula","SUD",-0.0305549102469824,0.0253557023022376,-1.2050508356176,0.228425701298978,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","ADHD",0.0182842365933812,0.027717785408211,0.65965719569951,0.509602782370561,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","ASD",0.047436691435463,0.0281446879776197,1.68545806843494,0.0921650697830851,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","BIP",0.0329249813003535,0.0277317811325861,1.18726529475113,0.235362345133032,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","MDD",0.00246085245532458,0.0278155779594214,0.0884702974324165,0.929517928346825,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","SCZ",-0.00661995289675761,0.0287999234582367,-0.22986008648104,0.818240398237072,"not sig","GMV","T1"
"rh_bankssts","right","bankssts","SUD",-0.0428738143662319,0.0283583474618194,-1.51185870135612,0.130838017887619,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ADHD",-0.00113794768124774,0.0285132568665789,-0.0399094248185149,0.968172099704931,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","ASD",-0.0530452209905272,0.0289407288183927,-1.83289167744855,0.0670709457583941,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","BIP",0.00311525056853889,0.028539321575052,0.10915643388181,0.91309700512833,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","MDD",-0.00893207989779222,0.0286075031985855,-0.312228572895305,0.754922075817596,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SCZ",0.0164543154703935,0.029617785279278,0.555555228564159,0.578620432819959,"not sig","GMV","T1"
"rh_caudalanteriorcingulate","right","caudal anterior cingulate","SUD",0.0490119010964604,0.0291601741867281,1.68078217854979,0.0930703329099484,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ADHD",-0.0290963203662106,0.0273902158831728,-1.06228882935114,0.28832230753731,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","ASD",0.0256232861040542,0.027843771146483,0.920252000680976,0.357629492169025,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","BIP",0.0276401494457837,0.0274166772652023,1.00815095784291,0.313589028686342,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","MDD",-0.0309377141849278,0.0274802489210984,-1.12581637356184,0.260472559708825,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SCZ",0.0227661887179049,0.0284608456425774,0.799912588818047,0.423922716872679,"not sig","GMV","T1"
"rh_caudalmiddlefrontal","right","caudal middle frontal","SUD",-0.0105113478132521,0.0280569606248146,-0.374643139497993,0.707993316832791,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","ADHD",-0.0143998017009033,0.0264100520969171,-0.54523942808065,0.585692072541062,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","ASD",0.017745398546046,0.0268425790024121,0.661091415413228,0.508682959816562,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","BIP",-0.00830048850434155,0.0264365392039234,-0.313977878886269,0.753593431573636,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","MDD",-0.00196260964214332,0.0265017068067073,-0.0740559714307386,0.940978421549627,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","SCZ",0.0373419846019127,0.0274185670933482,1.36192327172969,0.173482478525426,"not sig","GMV","T1"
"rh_cuneus","right","cuneus","SUD",0.00282497079546665,0.0270448865272659,0.104454895479728,0.916826141785038,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","ADHD",0.0189970024981873,0.0272430560499312,0.697315398954122,0.485743026802598,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","ASD",0.0204352244532362,0.0276901814481303,0.737995324859671,0.460664275989458,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","BIP",0.0215076018423245,0.0272665064880851,0.788791987404871,0.430392307506231,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","MDD",-0.0136429686544217,0.027336967456991,-0.499066645775034,0.617825617309836,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","SCZ",0.00256328813151826,0.0283078100809722,0.0905505626958137,0.927865109512572,"not sig","GMV","T1"
"rh_entorhinal","right","entorhinal","SUD",-0.0328191170245729,0.0278838893029211,-1.17699208557448,0.239436424646998,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","ADHD",-0.0217302495268358,0.0244984706111356,-0.887004330668645,0.375257619553916,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","ASD",0.0134450658033369,0.0249064012877432,0.539823704276113,0.589420644530577,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","BIP",-0.00177082270768198,0.0245291057837069,-0.0721927135582018,0.94246079862443,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","MDD",-0.0364077959577644,0.0245657623932694,-1.482054388336,0.138593268620853,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","SCZ",-0.024080711106157,0.0254496214140629,-0.946210975572726,0.344235033230314,"not sig","GMV","T1"
"rh_fusiform","right","fusiform","SUD",-0.00325517491290876,0.0250925025458967,-0.129726993429799,0.896804572212557,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","ADHD",0.00615864378929004,0.0259626422949949,0.237211749070598,0.812533767685862,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","ASD",0.0058889290675961,0.0263894791553937,0.223154425781551,0.823454009252393,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","BIP",-0.000636442342522389,0.0259871032982357,-0.0244906996835464,0.980465349889724,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","MDD",-0.03485434719214,0.0260303389988545,-1.3389893690464,0.180832448997186,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","SCZ",0.0271770417539028,0.0269609000339667,1.00801685847519,0.313653373015643,"not sig","GMV","T1"
"rh_inferiorparietal","right","inferior parietal","SUD",-0.0416247295882032,0.0265564481430369,-1.56740575260692,0.117288444716722,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","ADHD",-0.0480355855570687,0.0252171890084605,-1.90487470831711,0.0570397010360533,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","ASD",-0.0234998990177178,0.0256620132305195,-0.915746508530738,0.359987283225672,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","BIP",0.0265867402075734,0.0252673236551917,1.05221829467921,0.292915195259359,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","MDD",-0.0909303984554773,0.0252016347424736,-3.60811508398808,0.000321361096261678,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","SCZ",-0.0303629503872011,0.0262228485034384,-1.15788147055114,0.24714711216033,"not sig","GMV","T1"
"rh_inferiortemporal","right","inferior temporal","SUD",-0.0341403875719699,0.0258408096047631,-1.32118103473341,0.186697569727158,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ADHD",-0.0191069906833999,0.0267175426672799,-0.715147755964833,0.474659454780149,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","ASD",0.000990808907199459,0.0271625949706514,0.0364769606243441,0.970908229343548,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","BIP",0.0559032669306371,0.0266982496980067,2.09389257958775,0.0364828714262248,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","MDD",-0.00550698529794374,0.0268122830524504,-0.205390390932802,0.837302612747559,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SCZ",0.0505157198099365,0.0277231092540336,1.82215203017269,0.0686853710437043,"not sig","GMV","T1"
"rh_isthmuscingulate","right","isthmus cingulate","SUD",0.00298720198666168,0.0273622428756512,0.109172409595118,0.913084336830858,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","ADHD",0.0172498906375448,0.0240739373630528,0.716537987841526,0.473801248094265,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","ASD",0.0238838407368966,0.024465093220028,0.976241558619708,0.329145203075966,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","BIP",-0.0156158029895325,0.0240970051726519,-0.648039159955659,0.517085907752694,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","MDD",0.0254527466364359,0.024148372272787,1.05401500146322,0.292092183768871,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","SCZ",0.0154060671041764,0.0250111791035849,0.615967245701275,0.538035134354921,"not sig","GMV","T1"
"rh_lateraloccipital","right","lateral occipital","SUD",0.011448972959568,0.0246527356409676,0.464409837768359,0.642439958517665,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","ADHD",-0.0105004729684405,0.024911461416762,-0.421511720760595,0.673458355726642,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","ASD",0.00548850600833781,0.0253223513926871,0.21674551163218,0.828444207407566,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","BIP",-0.00884028832818393,0.0249348929019306,-0.354534842517791,0.723001552449543,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","MDD",0.00185242796248202,0.0249966464115091,0.0741070594825518,0.940937779602454,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","SCZ",-0.00537145166591788,0.0258813163506502,-0.207541671881884,0.835622723486922,"not sig","GMV","T1"
"rh_lateralorbitofrontal","right","lateral orbitofrontal","SUD",0.00651099122623129,0.0255083911972007,0.255248995355921,0.798575348000713,"not sig","GMV","T1"
"rh_lingual","right","lingual","ADHD",-0.0320099878091532,0.0261042542196894,-1.22623644176011,0.220354769934058,"not sig","GMV","T1"
"rh_lingual","right","lingual","ASD",-0.00442668095665947,0.0265499619127097,-0.166730218717956,0.867610940924078,"not sig","GMV","T1"
"rh_lingual","right","lingual","BIP",0.0279769045303845,0.0261321917046348,1.07059158476258,0.284572409180673,"not sig","GMV","T1"
"rh_lingual","right","lingual","MDD",0.0318070051568622,0.0261919251672206,1.21438210264394,0.224845226880033,"not sig","GMV","T1"
"rh_lingual","right","lingual","SCZ",0.0303076968212204,0.0271219290564645,1.11746095781475,0.264025133699293,"not sig","GMV","T1"
"rh_lingual","right","lingual","SUD",-0.00104034975917937,0.0267455254896305,-0.0388980863203725,0.968978233213647,"not sig","GMV","T1"
"rh_medialorbitofrontal","right","medial orbitofrontal","ADHD",-0.00907416524148247,0.0250587592008345,-0.362115504952069,0.717330665907248,"not sig","GMV","T1"
"rh_medialorbitofrontal","right","medial orbitofrontal","ASD",-0.00685100363126645,0.0254713013343154,-0.268969517550195,0.788000239262494,"not sig","GMV","T1"
"rh_medialorbitofrontal","right","medial orbitofrontal","BIP",-0.017677697483406,0.0250778833038894,-0.704911864737177,0.481004431138759,"not sig","GMV","T1"
"rh_medialorbitofrontal","right","medial orbitofrontal","MDD",0.00163096668630104,0.025143964912156,0.064865135311756,0.948292385597263,"not sig","GMV","T1"
