"label","Hemisphere","Region","PGS","Estimate_Score","Std_Error_Score","t_value_Score","p_value_Score","Significant_p_value_Score","Estimate_Interaction","Std_Error_Interaction","t_value_Interaction","p_value_Interaction","Significant_p_value_Interaction","Phenotype"
"rh_medialorbitofrontal","right","medial orbitofrontal","ADHD",-0.0782331818139833,0.036693750983029,-2.1320573590355,0.033002131477942,"sig",0.00077859797860813,0.00066186477392605,1.17637017300323,0.239446985364376,"not sig","SA"
"rh_medialorbitofrontal","right","medial orbitofrontal","ASD",-0.00687257149933936,0.0364346275351715,-0.188627466898215,0.850384803774178,"not sig",-5.43263050337797e-05,0.000658341610765714,-0.082519932122463,0.934233268845917,"not sig","SA"
"rh_medialorbitofrontal","right","medial orbitofrontal","BIP",-0.00114690219209043,0.0364488511961082,-0.0314660724399699,0.974897849010043,"not sig",0.00034039267280901,0.000658042183913791,0.517280929900999,0.604960064322908,"not sig","SA"
"rh_medialorbitofrontal","right","medial orbitofrontal","MDD",-0.0356365621597011,0.0365010682482456,-0.97631559485698,0.328908094189305,"not sig",0.000289972787954808,0.000659526097982303,0.439668405605063,0.660177288632209,"not sig","SA"
"rh_medialorbitofrontal","right","medial orbitofrontal","SCZ",-0.0318693040135744,0.0365960034636193,-0.870841102779329,0.383840919097876,"not sig",0.00064180265275948,0.000659680219556556,0.972899647030355,0.330603180428552,"not sig","SA"
"rh_medialorbitofrontal","right","medial orbitofrontal","SUD",0.0119617912023135,0.0365497437792555,0.327274283359071,0.743460441297486,"not sig",-0.000348005056417341,0.000662496105050289,-0.525293739486853,0.599379008825141,"not sig","SA"
"rh_middletemporal","right","middle temporal","ADHD",-0.0590661694141478,0.0371315932136109,-1.59072542549821,0.111671382309039,"not sig",0.000465912005924975,0.000669734876773478,0.695666333175836,0.48663781416937,"not sig","SA"
"rh_middletemporal","right","middle temporal","ASD",-0.0123224660325245,0.0368591034356498,-0.334312690324593,0.738143615318148,"not sig",5.25121707111187e-05,0.000666007690648935,0.0788461926917881,0.937154961931711,"not sig","SA"
"rh_middletemporal","right","middle temporal","BIP",0.0135727857940247,0.0368820393401424,0.368005295717259,0.712869285459456,"not sig",-5.34495424670192e-05,0.000665838982149367,-0.0802739759911337,0.936019355555221,"not sig","SA"
"rh_middletemporal","right","middle temporal","MDD",-0.0662355872663305,0.0369313722425246,-1.79347755700406,0.0728965960953078,"not sig",0.000833050581802867,0.000667279906855928,1.2484274938354,0.211874545654935,"not sig","SA"
"rh_middletemporal","right","middle temporal","SCZ",-0.0125268476377338,0.0370240643245817,-0.338343395471491,0.735104425095405,"not sig",0.000135801873408896,0.000667375659258713,0.203486404583196,0.838754870966871,"not sig","SA"
"rh_middletemporal","right","middle temporal","SUD",0.0088291242388964,0.0369785726533439,0.23876325140143,0.811289167275784,"not sig",-0.000240434372786454,0.000670238415535023,-0.358729621002886,0.719797366939796,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","ADHD",-0.0766626575848638,0.0390899205564257,-1.96118734685588,0.0498571723444107,"sig",0.000897948778119517,0.000705070854084454,1.27355821463577,0.202820028923251,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","ASD",-0.00696829465418751,0.0387949782831707,-0.179618470290789,0.857452103321376,"not sig",-8.74432675711441e-05,0.000700988826935638,-0.124742740841393,0.90072721935282,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","BIP",0.033971650091025,0.0388196198611873,0.875115475434899,0.381511077540816,"not sig",-0.000575524955721656,0.000700830113485559,-0.821204660940294,0.411529702081246,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","MDD",0.0507248640579758,0.0388732356749474,1.30487887558757,0.191934095407347,"not sig",-0.00119579513518682,0.000702376345608904,-1.70249915542097,0.0886618366654354,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","SCZ",0.0702130751712917,0.0389662417197901,1.8018949755586,0.0715619308925198,"not sig",-0.00137410102072782,0.000702394762871317,-1.95630875023988,0.0504287940281185,"not sig","SA"
"rh_parahippocampal","right","parahippocampal","SUD",-0.0308848281477405,0.0389195046767843,-0.793556557418458,0.427453631481671,"not sig",0.000437264415085963,0.000705433497894733,0.61985207165653,0.535355182679923,"not sig","SA"
"rh_paracentral","right","paracentral","ADHD",-0.0554873857155618,0.0388006545466445,-1.43006313589007,0.152698899316412,"not sig",0.000651974379512799,0.000699841917078513,0.931602357050093,0.351542064559905,"not sig","SA"
"rh_paracentral","right","paracentral","ASD",0.00976087686897707,0.0384999466801265,0.253529620445308,0.799858974861801,"not sig",-0.000234375444202025,0.000695656342713561,-0.336912682040376,0.73618272479493,"not sig","SA"
"rh_paracentral","right","paracentral","BIP",-0.0299310102821977,0.0385227804780555,-0.77696910531284,0.437176997993499,"not sig",0.000628026712651714,0.000695461370171291,0.903036084516143,0.366506743997802,"not sig","SA"
"rh_paracentral","right","paracentral","MDD",-0.0205517328162616,0.0385712054393359,-0.532825784990957,0.59415418290079,"not sig",-6.53969583296199e-05,0.000696910404068886,-0.0938384015331127,0.925237526246764,"not sig","SA"
"rh_paracentral","right","paracentral","SCZ",-0.0395893356055999,0.0386698954510057,-1.02377663926604,0.305940786741262,"not sig",0.000778152009628715,0.000697044318191293,1.11635944705479,0.264268304782192,"not sig","SA"
"rh_paracentral","right","paracentral","SUD",0.0396858097882062,0.0386223936676274,1.02753366685996,0.304169240863553,"not sig",-0.000694569775375427,0.000700035545972628,-0.99219215277189,0.321103799749296,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","ADHD",-0.0375273664739963,0.0399008029511556,-0.940516573562071,0.346952652430937,"not sig",0.000326320858049921,0.000719683270352038,0.453422875719063,0.650244267225269,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","ASD",0.0473587205712866,0.0395877022171187,1.19629879783241,0.23157997773883,"not sig",-0.00102406388198562,0.000715310837793043,-1.43163479131,0.152248367307149,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","BIP",-0.0025179621681261,0.0396099482588053,-0.0635689335334175,0.9493134691409,"not sig",0.000336467617254022,0.000715086942034167,0.470526865302409,0.637978644926398,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","MDD",-0.000572297432273637,0.0396721255698455,-0.0144256811061477,0.988490370960552,"not sig",-0.000268444299869159,0.00071680063917186,-0.374503432613146,0.708029803250405,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","SCZ",0.0101684060994472,0.0397657290812255,0.255707774870094,0.798176491243454,"not sig",-0.000243479917779326,0.000716795930230729,-0.339678153168298,0.734098915770625,"not sig","SA"
"rh_parsopercularis","right","pars opercularis","SUD",0.00501503515965109,0.0397167006193465,0.126270185625847,0.899518055754816,"not sig",-3.98070100302208e-05,0.000719867928979452,-0.0552976572892401,0.955901328524871,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","ADHD",-0.0388786726281773,0.0372468242133376,-1.04381174635166,0.296572495927239,"not sig",0.000158746726126434,0.000671820100526074,0.236293504767312,0.813204926700483,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","ASD",-0.0216998693269007,0.0369715627088984,-0.586934057880057,0.557247995031333,"not sig",0.000368515101717249,0.000668040489171044,0.55163587790095,0.581197850141031,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","BIP",0.0565495296375007,0.0369890820215344,1.52881678989975,0.126309868882035,"not sig",-0.00078110759209817,0.000667776717820446,-1.16971372504214,0.242116192932995,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","MDD",0.0181046249002133,0.037048745299224,0.488670392316701,0.625075068406389,"not sig",-0.000510502114511923,0.000669405681264,-0.762619931082706,0.445690094537065,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","SCZ",-0.0121620398411018,0.037131838844896,-0.327536696792853,0.743261992182636,"not sig",0.000436929282232783,0.000669323344321354,0.652792534340482,0.513890037254176,"not sig","SA"
"rh_parsorbitalis","right","pars orbitalis","SUD",0.033330102267573,0.0370874058214393,0.898690580517921,0.368817495677633,"not sig",-0.000742524590642123,0.00067221858698668,-1.1045880090442,0.269338149212835,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","ADHD",-0.0147937111956339,0.0391312656496315,-0.37805348102185,0.705390864896247,"not sig",-0.000154335066741681,0.000705802328675586,-0.218666134229516,0.826910131521777,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","ASD",0.0361314474837197,0.0388296154201894,0.930512627867368,0.352105728995327,"not sig",-0.000722556496979694,0.000701612887214058,-1.02985066287593,0.303080113925184,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","BIP",-0.000731793552573451,0.0388501173234825,-0.0188363279956204,0.984971673408541,"not sig",0.000292262744241904,0.000701368967451673,0.416703272891871,0.676895460134372,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","MDD",0.0494530800701413,0.0389125851886813,1.27087624300341,0.203772679309938,"not sig",-0.00107157810097926,0.000703076515332505,-1.52412728573714,0.127476917811098,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","SCZ",0.0257032515776175,0.0390019834288017,0.659024216666797,0.509880218028012,"not sig",-0.000374545847501036,0.000703028402591776,-0.532760619798915,0.594199297225221,"not sig","SA"
"rh_parstriangularis","right","pars triangularis","SUD",-0.0391958039149806,0.0389538950722281,-1.00621013231935,0.314314499150542,"not sig",0.000667344855711766,0.000706040987678573,0.945192796675957,0.344560456306061,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","ADHD",-0.0232353766962239,0.0405598233622381,-0.572866811788349,0.56673487739451,"not sig",-4.26477207254196e-07,0.000731566859418634,-0.000582964088331054,0.999534861980764,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","ASD",0.00631989013235683,0.0402464664140907,0.157029689695793,0.875221449369042,"not sig",-0.000178913882371867,0.000727213967253774,-0.246026465976047,0.805661745156665,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","BIP",-0.0503655957452004,0.0402702792913894,-1.25068901014475,0.211047961564366,"not sig",0.000986468365662997,0.000727006659358658,1.3568904121638,0.174816033752744,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","MDD",-0.03026678448579,0.040333451832966,-0.750413939554063,0.453005438067105,"not sig",0.000368505922672094,0.000728747582189501,0.50567018221169,0.613088203969646,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","SCZ",-0.0389231498352463,0.0404247499256548,-0.962854437116614,0.335620577525584,"not sig",0.000656916311669076,0.000728673116069341,0.901524012869665,0.367309772274675,"not sig","SA"
"rh_pericalcarine","right","pericalcarine","SUD",-0.073081979083704,0.0403668832533395,-1.81044393804315,0.0702269707819026,"not sig",0.000991936582036282,0.000731649224309032,1.3557543001198,0.17517735619457,"not sig","SA"
"rh_postcentral","right","postcentral","ADHD",-0.0812046506100948,0.0378825928898074,-2.14358744783659,0.0320659574142918,"sig",0.000896602641645964,0.000683282207049594,1.31219960419793,0.189452795381815,"not sig","SA"
"rh_postcentral","right","postcentral","ASD",-0.0174488518582196,0.0376024980265689,-0.464034380000253,0.642623114092795,"not sig",0.000148434217094439,0.000679440243547759,0.218465447850683,0.827066476744505,"not sig","SA"
"rh_postcentral","right","postcentral","BIP",-0.0426139273818643,0.0376210391102778,-1.13271532072655,0.257333821714666,"not sig",0.00106636076255958,0.000679181433715804,1.57006759846999,0.116399385661787,"not sig","SA"
"rh_postcentral","right","postcentral","MDD",-0.0396823755427499,0.0376768993623889,-1.05322827022127,0.2922363847028,"not sig",0.000348207305886916,0.000680751380849594,0.511504369557569,0.608997929517327,"not sig","SA"
"rh_postcentral","right","postcentral","SCZ",-0.0578873848328985,0.037769797339069,-1.53263689273281,0.125365346150836,"not sig",0.00102485372544631,0.000680819039722328,1.50532471281106,0.132240614613419,"not sig","SA"
"rh_postcentral","right","postcentral","SUD",0.0576815174642742,0.0377225736100404,1.52909814851343,0.126240114290891,"not sig",-0.000947882859773806,0.000683725349074437,-1.38635032481531,0.16563995699865,"not sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","ADHD",-0.123431289818482,0.0387243263681064,-3.18743542870614,0.00143540504007148,"sig",0.00177521149697471,0.000698465831366159,2.54158674233569,0.0110350560687383,"sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","ASD",-0.0146564172353382,0.0384341522009861,-0.381338377354975,0.702952180146368,"not sig",0.000213528438041321,0.000694467571680333,0.307470711014868,0.758485113214131,"not sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","BIP",-0.0208959925057983,0.0384530672507999,-0.543415493216959,0.586843760733531,"not sig",0.000636698958827571,0.000694203305876544,0.917164976654261,0.359056196496324,"not sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","MDD",-0.0396585530704926,0.0385147011321679,-1.02969909942698,0.303151278477714,"not sig",0.000512248566220441,0.000695889940724647,0.736105720521013,0.461666361698325,"not sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","SCZ",0.00319314800688643,0.0386045074298282,0.0827143828396373,0.934078648211454,"not sig",-2.0030980400443e-05,0.00069586612810899,-0.0287856810258563,0.977035521034673,"not sig","SA"
"rh_posteriorcingulate","right","posterior cingulate","SUD",0.0515316546240301,0.0385554624503041,1.33655911118824,0.181366593395304,"not sig",-0.000992900383167963,0.000698823109478048,-1.42081790041197,0.15536970537722,"not sig","SA"
"rh_precentral","right","precentral","ADHD",-0.0800937291870421,0.03650102863599,-2.19428690587831,0.0282147901988932,"sig",0.000925097275101567,0.000658364108357711,1.40514536463602,0.15997805671643,"not sig","SA"
"rh_precentral","right","precentral","ASD",-0.0110719514620354,0.0362299153567631,-0.305602465614609,0.759907342951082,"not sig",6.23090982922822e-05,0.00065463912265765,0.0951808349603746,0.924171192354451,"not sig","SA"
"rh_precentral","right","precentral","BIP",9.44557804866546e-05,0.0362521908897513,0.00260551922982834,0.997921098785829,"not sig",0.000129260683681304,0.000654470011168466,0.197504364562904,0.843432866283189,"not sig","SA"
"rh_precentral","right","precentral","MDD",-0.0251864507136127,0.0363005358205781,-0.693831375881096,0.487787963512986,"not sig",8.99012175176116e-05,0.000655883756488469,0.137068827560135,0.890976391873185,"not sig","SA"
"rh_precentral","right","precentral","SCZ",0.00494862507182522,0.0363915226149704,0.135982908002577,0.891834792883569,"not sig",-3.7268589179621e-05,0.000655975657613746,-0.0568139819626746,0.954693375933459,"not sig","SA"
"rh_precentral","right","precentral","SUD",0.0966099371560685,0.0363425866069081,2.65831208441571,0.00785331327203142,"sig",-0.0017876398559685,0.000658714004981015,-2.71383307846935,0.00665096695813403,"sig","SA"
"rh_precuneus","right","precuneus","ADHD",-0.0772600427969427,0.0374701585943183,-2.06190861462374,0.0392164372213132,"sig",0.000837750337418002,0.000675840141019303,1.23956877754332,0.2151349350122,"not sig","SA"
"rh_precuneus","right","precuneus","ASD",0.0103221688865024,0.0371918629658278,0.277538366281531,0.781366750360929,"not sig",-0.00035105929282656,0.000672020274026731,-0.522393901486068,0.601396101273744,"not sig","SA"
"rh_precuneus","right","precuneus","BIP",0.0437093998185942,0.0372097071419912,1.17467734029189,0.24012382827399,"not sig",-0.00044818470875196,0.000671753765733148,-0.667186001202113,0.504653331777566,"not sig","SA"
"rh_precuneus","right","precuneus","MDD",-0.0199157801372727,0.0372696893825878,-0.534369361998957,0.593086011893778,"not sig",6.20127158523622e-05,0.00067339175139932,0.092090103158375,0.926626451574488,"not sig","SA"
"rh_precuneus","right","precuneus","SCZ",-0.00754380445800622,0.0373587280483055,-0.201928835699437,0.839972358770812,"not sig",0.000184194068495393,0.00067340722364241,0.273525531103009,0.784449269356784,"not sig","SA"
"rh_precuneus","right","precuneus","SUD",0.0433885451604197,0.0373114641255858,1.16287436521867,0.244880479513599,"not sig",-0.000686156691688972,0.000676270597148748,-1.01461854852467,0.31028769408906,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","ADHD",-0.0423693210733324,0.0395335803809791,-1.07172992339742,0.283841356428313,"not sig",0.000245732990135535,0.00071306714765414,0.344614095522352,0.730384507539585,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","ASD",0.000296305385685797,0.0392354857960358,0.00755197443523777,0.993974453469748,"not sig",-0.000184762604498263,0.000708947517124014,-0.260615348859375,0.794389151952347,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","BIP",0.00194278606964568,0.0392563093563092,0.0494897788789062,0.960528982493,"not sig",0.00023152741975509,0.000708708523632399,0.326689198781502,0.743902970527565,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","MDD",-0.0222454205004254,0.0393128969577873,-0.565855539069322,0.571491987823851,"not sig",3.78707343107823e-05,0.000710315604595721,0.0533153630101321,0.957480639699115,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","SCZ",-0.0107228194988493,0.0394094642591076,-0.272087421142022,0.785554801288453,"not sig",0.00034494534714328,0.000710379555660891,0.485578933676329,0.627265735609563,"not sig","SA"
"rh_rostralanteriorcingulate","right","rostral anterior cingulate","SUD",-0.0042846905634365,0.0393622378633198,-0.108852819250636,0.913319228975145,"not sig",9.7898455847961e-05,0.000713451474794644,0.137218100048275,0.890858404466373,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","ADHD",-0.100555475927226,0.03680807631993,-2.73188620489736,0.00629728871269752,"sig",0.00115523766430722,0.000663898404633144,1.74008200086815,0.0818446202767759,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","ASD",-0.0246600438676777,0.0365446367255018,-0.674792420373667,0.49980765665348,"not sig",0.000246905556111865,0.0006603255349217,0.373914899627716,0.708467630909289,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","BIP",-0.00336820184635669,0.0365639392349609,-0.0921181337905779,0.92660418102884,"not sig",0.000380266159849125,0.000660095626779587,0.576077380946049,0.564562879366901,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","MDD",-0.0521291020698432,0.0366168154741574,-1.42363833104585,0.154551193883542,"not sig",0.000555138953771849,0.000661595622735263,0.839091031885482,0.401418228236791,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","SCZ",-0.0427100194616982,0.0367090800725193,-1.16347288946833,0.244637691364054,"not sig",0.000789579783815873,0.000661697086780686,1.19326471219235,0.232765717911153,"not sig","SA"
"rh_rostralmiddlefrontal","right","rostral middle frontal","SUD",0.0158405925633847,0.0366640915109004,0.432046504102664,0.665707614304561,"not sig",-0.000359287864978867,0.000664537047636443,-0.540658893671534,0.588742716494498,"not sig","SA"
"rh_superiorfrontal","right","superior frontal","ADHD",-0.0776720471221004,0.0367444103722647,-2.11384660510782,0.0345283709373793,"sig",0.000714772086973649,0.000662751672648713,1.07849156248378,0.280814445152928,"not sig","SA"
"rh_superiorfrontal","right","superior frontal","ASD",0.0272287694310058,0.0364840429746747,0.746319958287152,0.455474157841924,"not sig",-0.000646640122161072,0.000659230740779635,-0.980901044445116,0.326641542389146,"not sig","SA"
"rh_superiorfrontal","right","superior frontal","BIP",-0.00224035303339727,0.036502030921847,-0.0613761200902492,0.95105966990516,"not sig",0.000364943430440394,0.000658978813924713,0.553801461790375,0.579714727781856,"not sig","SA"
"rh_superiorfrontal","right","superior frontal","MDD",-0.0449398209851839,0.0365556003025592,-1.22935530023392,0.21893862184175,"not sig",0.000436102497444483,0.000660490648571321,0.660270510093969,0.509080251044876,"not sig","SA"
"rh_superiorfrontal","right","superior frontal","SCZ",-0.0834586095700587,0.0366448193873886,-2.27750091186917,0.0227563302369813,"sig",0.00143242439162169,0.000660539823834342,2.16856628462864,0.0301156271778435,"sig","SA"
"rh_superiorfrontal","right","superior frontal","SUD",0.051802090719818,0.0366014336569145,1.41530223120186,0.156979901106557,"not sig",-0.000971891504635422,0.00066340311643039,-1.46500895242237,0.14291847527485,"not sig","SA"
"rh_superiorparietal","right","superior parietal","ADHD",-0.0382464268175401,0.0387423790468582,-0.987198715166196,0.323545231551933,"not sig",0.000292774427205374,0.000698788930477929,0.418974048437107,0.675235098683974,"not sig","SA"
"rh_superiorparietal","right","superior parietal","ASD",0.0138025773698166,0.0384404361913995,0.359064015327295,0.719547200591728,"not sig",-0.000462732772408344,0.000694580864002448,-0.666204320317573,0.505280511850507,"not sig","SA"
"rh_superiorparietal","right","superior parietal","BIP",-0.00157370547884289,0.0384662461855078,-0.0409113348688488,0.967366581095328,"not sig",0.000174558452667531,0.00069443940015991,0.251365997705969,0.80153115379683,"not sig","SA"
"rh_superiorparietal","right","superior parietal","MDD",-0.0153032358884638,0.0385202166857543,-0.397278032294228,0.691162444977007,"not sig",-5.90419149718905e-05,0.000695987769433269,-0.0848318283236031,0.932395089393374,"not sig","SA"
"rh_superiorparietal","right","superior parietal","SCZ",0.031605354866968,0.0386135370139127,0.818504527455757,0.413069157886028,"not sig",-0.00050991229840982,0.000696027081973365,-0.732604106386385,0.463799925837379,"not sig","SA"
"rh_superiorparietal","right","superior parietal","SUD",0.0493561438383942,0.0385654333317396,1.27980265160858,0.200614551090418,"not sig",-0.000876395592482411,0.000699001059039391,-1.25378292514579,0.209920917093049,"not sig","SA"
"rh_superiortemporal","right","superior temporal","ADHD",-0.0553884212640405,0.0379004152861786,-1.46141990386684,0.143900241724177,"not sig",0.000225899377273525,0.000683601348306503,0.330454844527661,0.741056306781763,"not sig","SA"
"rh_superiortemporal","right","superior temporal","ASD",-0.0299593969227339,0.037637082561883,-0.796007418308116,0.426027723633325,"not sig",0.000358255525492599,0.000680064972599059,0.526796026743481,0.598335242378529,"not sig","SA"
"rh_superiortemporal","right","superior temporal","BIP",-0.0363174940934363,0.037657736338411,-0.964409909482327,0.334840456001159,"not sig",0.000930871374531157,0.000679842456443995,1.36924572113399,0.170922478550306,"not sig","SA"
"rh_superiortemporal","right","superior temporal","MDD",0.00419823286710524,0.0377104507946305,0.111328100795417,0.911356172694762,"not sig",-0.000495051206640166,0.00068135595793306,-0.726567663900582,0.46749084307615,"not sig","SA"
"rh_superiortemporal","right","superior temporal","SCZ",-0.0596829447535001,0.037801850675421,-1.57883658305402,0.114373545094475,"not sig",0.000837301308119845,0.0006813951941364,1.22880424652986,0.219145208996466,"not sig","SA"
"rh_superiortemporal","right","superior temporal","SUD",0.0144475649493137,0.0377600019003945,0.382615577918251,0.702004818141124,"not sig",-0.000318835432202802,0.000684401178638834,-0.465860437056691,0.641315401471416,"not sig","SA"
"rh_supramarginal","right","supramarginal","ADHD",-0.0514148875150434,0.0385906204237904,-1.3323156495133,0.182756486777854,"not sig",0.00039318777143176,0.000696051647164225,0.564883041414586,0.572153319218224,"not sig","SA"
"rh_supramarginal","right","supramarginal","ASD",-0.0229033845358736,0.0382997073215433,-0.598004166026373,0.549837153311675,"not sig",0.000217750517554285,0.000692038027846664,0.314651086778908,0.753026586165327,"not sig","SA"
"rh_supramarginal","right","supramarginal","BIP",-0.0439550342407468,0.0383214086658964,-1.1470098770107,0.251377538835001,"not sig",0.00105050145476379,0.00069182458354601,1.51845060113266,0.128900843680026,"not sig","SA"
"rh_supramarginal","right","supramarginal","MDD",-0.0133638901744079,0.038376979484296,-0.348226732639979,0.727669912932284,"not sig",-0.000131226068913577,0.000693399708307539,-0.189250251105348,0.8498966845112,"not sig","SA"
"rh_supramarginal","right","supramarginal","SCZ",-0.0152739263119483,0.0384688560458088,-0.397046543150649,0.691333139011269,"not sig",4.86322229859071e-05,0.000693419106048556,0.0701339529898988,0.944087042649718,"not sig","SA"
"rh_supramarginal","right","supramarginal","SUD",0.0196387322198763,0.0384241282539007,0.511104171059043,0.609278115409735,"not sig",-0.000450548349161502,0.000696439839982162,-0.646930751654073,0.517676762191189,"not sig","SA"
"rh_frontalpole","right","frontal pole","ADHD",-0.0610165055180293,0.0385776076856337,-1.58165602219943,0.113728117383831,"not sig",0.00071997925317719,0.000695871020497005,1.03464468553808,0.300834877241089,"not sig","SA"
"rh_frontalpole","right","frontal pole","ASD",-0.0172829733963387,0.0382910760428713,-0.451357736120772,0.651731738932315,"not sig",0.000206830239954184,0.000691890051915012,0.298935126154393,0.764989545044934,"not sig","SA"
"rh_frontalpole","right","frontal pole","BIP",0.0181572321378401,0.0382991011010514,0.47409029496365,0.635435518990066,"not sig",5.00431193989253e-05,0.00069147059216198,0.0723720140323805,0.942305855943844,"not sig","SA"
"rh_frontalpole","right","frontal pole","MDD",-0.0775709655783107,0.0383589924703327,-2.02223678419878,0.0431518958396753,"sig",0.0012516062898997,0.000693117005131915,1.80576479964086,0.0709550859860082,"not sig","SA"
"rh_frontalpole","right","frontal pole","SCZ",-0.00799210371280719,0.0384577769515623,-0.207815020688098,0.835373403839954,"not sig",5.13847189967888e-05,0.000693260785383575,0.0741203311656495,0.940914637826331,"not sig","SA"
"rh_frontalpole","right","frontal pole","SUD",0.0380257529177717,0.0384092239662732,0.990016172968289,0.322166214050156,"not sig",-0.00066692193007244,0.000696230064478266,-0.957904526246236,0.338110903870434,"not sig","SA"
"rh_temporalpole","right","temporal pole","ADHD",-0.0156938337286409,0.039107417741282,-0.401300690126478,0.688198755550424,"not sig",-2.5493244456219e-05,0.000705425023908087,-0.036138843381236,0.97117165000511,"not sig","SA"
"rh_temporalpole","right","temporal pole","ASD",0.0377404506427183,0.0388098388845983,0.972445434647129,0.3308289980309,"not sig",-0.000858890381025614,0.000701263255934524,-1.22477596502761,0.220659643138768,"not sig","SA"
"rh_temporalpole","right","temporal pole","BIP",0.0255592464781738,0.0388252255738432,0.658315466308411,0.510335441759733,"not sig",-0.000197427321547868,0.000700966866286717,-0.281650005218811,0.778211893074468,"not sig","SA"
"rh_temporalpole","right","temporal pole","MDD",0.0165761028887129,0.0388833413322451,0.426303458519052,0.669886738086501,"not sig",-0.000458946235613082,0.000702589339060326,-0.653221177860309,0.513613699107953,"not sig","SA"
"rh_temporalpole","right","temporal pole","SCZ",-0.0110712871169488,0.0389815751317533,-0.284013333979684,0.776400162197929,"not sig",0.000172384097975193,0.000702700869232912,0.245316471805951,0.806211398695955,"not sig","SA"
"rh_temporalpole","right","temporal pole","SUD",0.0473403541222224,0.0389311359071067,1.21600238521632,0.223984013392693,"not sig",-0.000763700981663711,0.000705687411495121,-1.08220859437705,0.279159850478277,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","ADHD",-0.0565764112800629,0.0401510639010328,-1.40908872102409,0.158808935543868,"not sig",0.000436974305534202,0.000724211646864626,0.603379284807172,0.546256399730002,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","ASD",-0.0214386638556175,0.0398537388440136,-0.537933566020691,0.590622914091023,"not sig",0.000184857780356316,0.000720119751045229,0.25670422188532,0.797407112148578,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","BIP",-0.0139239864497424,0.0398748260449227,-0.349192406107446,0.726944866872908,"not sig",0.000512751000274112,0.000719880982337732,0.712271907238071,0.476296416649906,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","MDD",0.0201481387195358,0.0399342671248353,0.504532577411582,0.613887175396339,"not sig",-0.000661099999756254,0.000721548074890453,-0.916224466202925,0.359549175604654,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","SCZ",-0.079724292131729,0.0400279271109942,-1.99171673093787,0.0464021469440551,"sig",0.00125339807711857,0.000721533010583672,1.73713199359328,0.0823638753073159,"not sig","SA"
"rh_transversetemporal","right","transverse temporal","SUD",0.0256013138309507,0.039982238713651,0.640317167187782,0.52196642214723,"not sig",-0.000425266044794339,0.000724696900893648,-0.586819185055061,0.557325150480678,"not sig","SA"
"rh_insula","right","insula","ADHD",-0.0668000854832293,0.0371177114613855,-1.79968222320827,0.0719108296343597,"not sig",0.000579561617830579,0.000669555277562351,0.865591889501026,0.386714004876119,"not sig","SA"
